C:\Users\2213226\Documents\comprasv3> python.exe .\main.py
11:45:42 | INFO     | 🚀 INICIANDO PIPELINE DE EXTRAÇÃO DE COMPRAS PÚBLICAS
11:45:42 | INFO     | ============================================================
[12:03:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:02] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:02] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:03] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:03] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:03] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:03] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:19] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:19] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:19] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:19] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:19] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:19] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:19] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:35] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:35] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:35] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:35] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:35] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:35] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:36] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:36] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:36] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:36] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:36] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:37] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:37] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:37] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:37] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:37] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:37] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:37] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:37] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:37] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:38] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:38] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:38] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:38] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:38] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:38] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:38] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:38] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:38] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:39] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:39] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:39] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:39] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:40] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:40] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:40] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:40] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:55] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:56] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:57] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:57] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:57] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:58] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:58] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:58] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:58] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:58] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:59] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:59] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:59] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:03:59] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:03:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:00] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:15] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:15] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:15] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:16] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:16] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:17] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:17] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:17] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:17] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:17] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:18] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:18] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:18] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:18] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:18] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:18] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:33] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:34] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:34] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:34] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:34] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:34] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:34] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:49] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:49] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:50] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:50] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:50] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:50] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:50] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:51] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:51] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:51] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:51] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:51] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:51] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:52] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:52] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:53] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:53] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:53] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:53] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:53] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:53] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:53] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:53] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:53] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:54] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:54] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:54] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:55] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:55] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:55] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:55] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:55] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:56] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:56] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:56] ✅ DONE | RT | PNCP-DISPENSA     | 2023
[12:04:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:04:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:00] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:00] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:00] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:00] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:19] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:19] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:19] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:19] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:20] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:20] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:20] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:20] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:20] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:21] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:21] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:21] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:21] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:22] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:23] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:23] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:23] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:23] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:39] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:40] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:40] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:40] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:42] ❌ FAIL | RT | PNCP-DISPENSA     | 2023
[12:05:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:56] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:57] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:05:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:57] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:05:57] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:57] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:05:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:58] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:05:58] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:58] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:05:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:05:59] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:05:59] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:00] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:00] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:00] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:01] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:01] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:01] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:02] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:02] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:03] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:03] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:04] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:04] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:06] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:06] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:06] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:06] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:11] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:27] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:27] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:28] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:28] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:29] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:29] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:30] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:30] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:30] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:30] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:30] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:31] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:31] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:31] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:31] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:32] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:47] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:06:47] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:06:48] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:03] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:04] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:04] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:05] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:05] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:06] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:06] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:06] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:07] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:07] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:08] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:08] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:09] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:09] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:10] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:10] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:11] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:12] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:12] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:12] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:12] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:13] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:13] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:13] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:13] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:14] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:14] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:14] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:14] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:15] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:15] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:15] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:15] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:15] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:16] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:16] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:17] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:17] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:17] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
[12:07:17] ✅ DONE | RT | PNCP-INEXIGIBILIDADE | 2023
[12:07:17] ✅ DONE | RT | PNCP-PREGAO       | 2023
