arquivo_origem;data_extracao;numero_ata;numero_controle_pncp_ata;numero_controle_pncp_compra;id_compra;numero_compra;ano_compra;modalidade_codigo;modalidade_nome;uasg_codigo;uasg_nome;data_assinatura;data_vigencia_inicial;data_vigencia_final;valor_total;quantidade_itens;status_ata;ata_excluida;objeto_ata;link_ata_pncp;link_compra_pncp
atas_manuais.json;2026-04-01 12:16:29;00007/2025;10673078000120-1-000007/2025-000003;10673078000120-1-000007/2025;15813205901052025;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/03/2025;07/03/2025;07/03/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00008/2025;10673078000120-1-000007/2025-000004;10673078000120-1-000007/2025;15813205901052025;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/03/2025;07/03/2025;07/03/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00009/2025;10673078000120-1-000007/2025-000005;10673078000120-1-000007/2025;15813205901052025;90105;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/03/2025;07/03/2025;07/03/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00054/2025;10673078000120-1-000139/2024-000004;10673078000120-1-000139/2024;15813205902372024;90237;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/06/2025;07/06/2025;07/06/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00062/2025;10673078000120-1-000047/2025-000001;10673078000120-1-000047/2025;15813205900862025;90086;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;07/08/2025;06/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00063/2025;10673078000120-1-000047/2025-000002;10673078000120-1-000047/2025;15813205900862025;90086;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;07/08/2025;06/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00118/2025;10673078000120-1-000036/2024-000004;10673078000120-1-000036/2024;15813205901972024;90197;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/10/2025;07/10/2025;07/10/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_RT_2026_p1.json;2026-04-01 14:59:58;00002/2026;10673078000120-1-000114/2025-000001;10673078000120-1-000114/2025;15813205901872025;90187;2026;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;07/01/2026;08/01/2026;08/01/2027;107172,34;;Ata de Registro de Preços;Não;Aquisição de equipamentos necessários à implantação de circuito fechado de televisão (CFTV) para o videomonitoramento nos campi do IFMS,;https://pncp.gov.br/app/atas/10673078000120/2025/114/1;https://pncp.gov.br/app/editais/10673078000120/2025/000114
atas_RT_2026_p1.json;2026-04-01 14:59:58;00003/2026;10673078000120-1-000114/2025-000002;10673078000120-1-000114/2025;15813205901872025;90187;2026;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;07/01/2026;08/01/2026;08/01/2027;48317,40;;Ata de Registro de Preços;Não;Aquisição de equipamentos necessários à implantação de circuito fechado de televisão (CFTV) para o videomonitoramento nos campi do IFMS,;https://pncp.gov.br/app/atas/10673078000120/2025/114/2;https://pncp.gov.br/app/editais/10673078000120/2025/000114
atas_manuais.json;2026-04-01 12:16:29;00169/2025;10673078000120-1-000097/2025-000002;10673078000120-1-000097/2025;15813205901492025;90149;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;05/12/2025;08/12/2025;08/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00001/2024;10673078000120-1-000076/2023-000001;10673078000120-1-000076/2023;15813205000232023;00023;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;08/01/2024;09/01/2024;09/01/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00002/2024;10673078000120-1-000076/2023-000002;10673078000120-1-000076/2023;15813205000232023;00023;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;08/01/2024;09/01/2024;09/01/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_RT_2026_p1.json;2026-04-01 14:59:58;00191/2025;10673078000120-1-000077/2025-000017;10673078000120-1-000077/2025;15813205902412025;90241;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;07/01/2026;09/01/2026;09/01/2027;21000,00;;Ata de Registro de Preços;Não;Registro de preços para a eventual aquisição de máquinas e implementos agrícolas para suprir as demandas de ensino dos campi Coxim, Nova Andradina, Naviraí, Ponta Porã e Três Lagoas do IFMS – Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso do Sul, especificados no item 1 do Termo de Referência, anexo I do edital de licitação n.º 90241/2025.;https://pncp.gov.br/app/atas/10673078000120/2025/77/17;https://pncp.gov.br/app/editais/10673078000120/2025/000077
atas_RT_2026_p1.json;2026-04-01 14:59:58;00004/2026;10673078000120-1-000113/2025-000001;10673078000120-1-000113/2025;15813205902452025;90245;2026;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;08/01/2026;09/01/2026;09/01/2027;105008,13;;Ata de Registro de Preços;Não;Aquisição de equipamentos necessários à implantação de circuito fechado de televisão (CFTV) para o videomonitoramento nos campi do IFMS,;https://pncp.gov.br/app/atas/10673078000120/2025/113/1;https://pncp.gov.br/app/editais/10673078000120/2025/000113
atas_manuais.json;2026-04-01 12:16:29;00131/2023;10673078000120-1-000096/2023-000001;10673078000120-1-000096/2023;15813205000312023;00031;2023;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;24/04/2024;09/05/2024;08/05/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_RT_2026_p1.json;2026-04-01 14:59:58;90204/2025;10673078000120-1-000109/2025-000001;10673078000120-1-000109/2025;15813205902042025;90204;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;09/03/2026;11/03/2026;11/03/2027;112026,80;8;Ata de Registro de Preços;Não;Eventual contratação de serviço de telefonia em nuvem – PABX Virtual, com instalação. 23347.005347.2025-90;https://pncp.gov.br/app/atas/10673078000120/2025/109/1;https://pncp.gov.br/app/editais/10673078000120/2025/000109
atas_manuais.json;2026-04-01 12:16:29;00131/2025;10673078000120-1-000074/2025-000001;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00132/2025;10673078000120-1-000074/2025-000002;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00133/2025;10673078000120-1-000074/2025-000003;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00134/2025;10673078000120-1-000074/2025-000004;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00135/2025;10673078000120-1-000074/2025-000005;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00136/2025;10673078000120-1-000074/2025-000006;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00137/2025;10673078000120-1-000074/2025-000007;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00138/2025;10673078000120-1-000074/2025-000008;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00139/2025;10673078000120-1-000074/2025-000009;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00140/2025;10673078000120-1-000074/2025-000010;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00141/2025;10673078000120-1-000074/2025-000011;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00142/2025;10673078000120-1-000074/2025-000012;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00143/2025;10673078000120-1-000074/2025-000013;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00144/2025;10673078000120-1-000074/2025-000014;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00145/2025;10673078000120-1-000074/2025-000015;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00146/2025;10673078000120-1-000074/2025-000016;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00147/2025;10673078000120-1-000074/2025-000017;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00148/2025;10673078000120-1-000074/2025-000018;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00149/2025;10673078000120-1-000074/2025-000019;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00150/2025;10673078000120-1-000074/2025-000020;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00151/2025;10673078000120-1-000074/2025-000021;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00152/2025;10673078000120-1-000074/2025-000022;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00153/2025;10673078000120-1-000074/2025-000023;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00154/2025;10673078000120-1-000074/2025-000024;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00155/2025;10673078000120-1-000074/2025-000025;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00156/2025;10673078000120-1-000074/2025-000026;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00157/2025;10673078000120-1-000074/2025-000027;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00158/2025;10673078000120-1-000074/2025-000028;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00159/2025;10673078000120-1-000074/2025-000029;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00160/2025;10673078000120-1-000074/2025-000030;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00161/2025;10673078000120-1-000074/2025-000031;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00162/2025;10673078000120-1-000074/2025-000032;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00163/2025;10673078000120-1-000074/2025-000033;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00164/2025;10673078000120-1-000074/2025-000034;10673078000120-1-000074/2025;15813205902422025;90242;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00121/2025;10673078000120-1-000076/2025-000001;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00122/2025;10673078000120-1-000076/2025-000002;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00123/2025;10673078000120-1-000076/2025-000003;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00124/2025;10673078000120-1-000076/2025-000004;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00126/2025;10673078000120-1-000076/2025-000005;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00127/2025;10673078000120-1-000076/2025-000006;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00128/2025;10673078000120-1-000076/2025-000007;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00129/2025;10673078000120-1-000076/2025-000008;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00130/2025;10673078000120-1-000076/2025-000009;10673078000120-1-000076/2025;15813205902322025;90232;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;10/12/2025;11/12/2025;11/12/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00066/2025;10673078000120-1-000056/2025-000002;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00067/2025;10673078000120-1-000056/2025-000003;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;08/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00069/2025;10673078000120-1-000056/2025-000005;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00070/2025;10673078000120-1-000056/2025-000006;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00071/2025;10673078000120-1-000056/2025-000007;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00072/2025;10673078000120-1-000056/2025-000008;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00073/2025;10673078000120-1-000056/2025-000009;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00074/2025;10673078000120-1-000056/2025-000010;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00075/2025;10673078000120-1-000056/2025-000011;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00076/2025;10673078000120-1-000056/2025-000012;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00077/2025;10673078000120-1-000056/2025-000013;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00097/2025;10673078000120-1-000056/2025-000014;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00114/2025;10673078000120-1-000056/2025-000015;10673078000120-1-000056/2025;15813205901072025;90107;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;06/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00061/2025;10673078000120-1-000062/2025-000002;10673078000120-1-000062/2025;15813205901892025;90189;2025;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;11/08/2025;12/08/2025;12/08/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00073/2024;10673078000120-1-000036/2024-000001;10673078000120-1-000036/2024;15813205901972024;90197;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;11/09/2024;12/09/2024;12/09/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00075/2024;10673078000120-1-000056/2024-000001;10673078000120-1-000056/2024;15813205900132024;90013;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;11/10/2024;12/10/2024;12/10/2025;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
atas_manuais.json;2026-04-01 12:16:29;00024/2025;10673078000120-1-000038/2024-000005;10673078000120-1-000038/2024;15813205900072024;90007;2024;05;Pregão;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;12/05/2025;13/05/2025;13/05/2026;;;Ata de Registro de Preços;Não;Dado não disponível na API do governo;;
